,Cycle GANphoto2ukiyoe DAVIS,,,,,,,,,,,,,,,,,,,CycleGANphoto2ukiyoe_videvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial,,,,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,LPIPS,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,,,,,,,,,,,,,,,,
video indx,Lai et al.£¨LPIPS£©,IOU,Bonneel et al.£¨LPIPS£©,IOU,TDMS-Net£¨LPIPS£©,IOU,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,video indx,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,,,,,,,,,,,,,,,,,
21 ,0.0139 ,0.4938 ,0.1079 ,0.5102 ,0.0170 ,0.4774 ,0.5080 ,0.5096 ,0.5197 ,0.0013 ,0.2762 ,0.0013 ,0.3180 ,0.0013 ,0.3093 ,0.0018 ,,,ave,0.0202 ,0.0746 ,0.0546 ,0.6295 ,0.5376 ,0.6772 ,0.0009 ,0.2792 ,0.0012 ,0.1499 ,0.0008 ,0.4091 ,0.0012 ,,,,,,,,,,,,,,,,,,,
22 ,0.0185 ,0.5166 ,0.0427 ,0.5625 ,0.0268 ,0.5143 ,0.5569 ,0.4909 ,0.5838 ,0.0007 ,0.3648 ,0.0009 ,0.2218 ,0.0007 ,0.4237 ,0.0012 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 ,0.0313 ,0.5773 ,0.0383 ,0.5567 ,0.0524 ,0.5785 ,0.5892 ,0.3796 ,0.6355 ,0.0005 ,0.4055 ,0.0010 ,0.0000 ,0.0004 ,0.5080 ,0.0009 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 ,0.0224 ,0.3336 ,0.1192 ,0.3182 ,0.0305 ,0.3229 ,0.4044 ,0.2998 ,0.4225 ,0.0038 ,0.1533 ,0.0062 ,0.0000 ,0.0036 ,0.1988 ,0.0045 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 ,0.0341 ,0.1231 ,0.0699 ,0.1477 ,0.0485 ,0.1483 ,0.5185 ,0.3456 ,0.5477 ,0.0004 ,0.4926 ,0.0007 ,0.1523 ,0.0004 ,0.5455 ,0.0008 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 ,0.0304 ,0.7724 ,0.0773 ,0.7445 ,0.0360 ,0.8036 ,0.6207 ,0.4168 ,0.6265 ,0.0016 ,0.3704 ,0.0035 ,0.0000 ,0.0016 ,0.3692 ,0.0026 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 ,0.0309 ,0.5818 ,0.0382 ,0.5785 ,0.0679 ,0.5677 ,0.6201 ,0.4944 ,0.7037 ,0.0004 ,0.4648 ,0.0005 ,0.2187 ,0.0002 ,0.6575 ,0.0007 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 ,0.0174 ,0.5182 ,0.0540 ,0.4854 ,0.0203 ,0.5194 ,0.4615 ,0.3579 ,0.4446 ,0.0035 ,0.1727 ,0.0053 ,0.0000 ,0.0036 ,0.1397 ,0.0042 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 ,0.0097 ,0.1876 ,0.0895 ,0.2055 ,0.0105 ,0.1865 ,0.4408 ,0.2790 ,0.3579 ,0.0056 ,0.2927 ,0.0080 ,0.0000 ,0.0069 ,0.1279 ,0.0079 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 ,0.0284 ,0.4898 ,0.0686 ,0.4459 ,0.0282 ,0.4714 ,0.5177 ,0.3479 ,0.5371 ,0.0008 ,0.3046 ,0.0011 ,0.0071 ,0.0007 ,0.3526 ,0.0011 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ave,0.0235 ,0.5863 ,0.0541 ,0.5795 ,0.0342 ,0.5869 ,0.5718 ,0.4442 ,0.5968 ,0.0011 ,0.3622 ,0.0017 ,0.1257 ,0.0011 ,0.4173 ,0.0016 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fast-neural-style/rain_princess/DAVIS,,,,,,,,,,,,,,,,,,,fast-neural-style/rain_princess/videvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial,,,,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,LPIPS,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,,,,,,,,,,,,,,,,
video indx,Lai et al.£¨LPIPS£©,IOU,Bonneel et al.£¨LPIPS£©,IOU,TDMS-Net£¨LPIPS£©,IOU,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,video indx,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,,,,,,,,,,,,,,,,,
1 ,0.0466 ,0.4131 ,0.1137 ,0.4147 ,0.0971 ,0.4041 ,0.6122 ,0.6121 ,0.6739 ,0.0023 ,0.5412 ,0.0021 ,0.5738 ,0.0015 ,0.6943 ,0.0049 ,,,1 ,0.0315 ,0.3375 ,0.1202 ,0.9502 ,0.7193 ,0.7930 ,0.0012 ,0.9319 ,0.0041 ,0.7761 ,0.0054 ,0.7062 ,0.0182 ,,,,,,,,,,,,,,,,,,,
2 ,0.0425 ,0.7404 ,0.1677 ,0.8168 ,0.0524 ,0.7319 ,0.6629 ,0.7018 ,0.6780 ,0.0047 ,0.4768 ,0.0038 ,0.5791 ,0.0043 ,0.5164 ,0.0090 ,,,2 ,0.0242 ,0.2291 ,0.0581 ,0.9417 ,0.7321 ,0.7329 ,0.0012 ,0.9076 ,0.0041 ,0.6932 ,0.0064 ,0.5239 ,0.0134 ,,,,,,,,,,,,,,,,,,,
3 ,0.0406 ,0.4040 ,0.3265 ,0.4072 ,0.0411 ,0.3920 ,0.5355 ,0.5346 ,0.5272 ,0.0059 ,0.3893 ,0.0045 ,0.5289 ,0.0060 ,0.3790 ,0.0096 ,,,3 ,0.0187 ,0.2562 ,0.0746 ,0.9160 ,0.6915 ,0.7296 ,0.0012 ,0.8506 ,0.0030 ,0.6391 ,0.0038 ,0.5339 ,0.0082 ,,,,,,,,,,,,,,,,,,,
4 ,0.0400 ,0.0863 ,0.0872 ,0.0787 ,0.0955 ,0.0921 ,0.4823 ,0.4803 ,0.5293 ,0.0019 ,0.4415 ,0.0018 ,0.4648 ,0.0015 ,0.5603 ,0.0034 ,,,4 ,0.0262 ,0.2837 ,0.1017 ,0.9431 ,0.7160 ,0.8003 ,0.0012 ,0.9123 ,0.0040 ,0.7156 ,0.0042 ,0.7022 ,0.0140 ,,,,,,,,,,,,,,,,,,,
5 ,0.0507 ,0.7555 ,0.1765 ,0.7476 ,0.0784 ,0.7696 ,0.7250 ,0.7673 ,0.7811 ,0.0029 ,0.5976 ,0.0018 ,0.7491 ,0.0021 ,0.7166 ,0.0073 ,,,5 ,0.0327 ,0.2789 ,0.1621 ,0.9273 ,0.7386 ,0.7800 ,0.0012 ,0.8873 ,0.0026 ,0.7562 ,0.0030 ,0.7222 ,0.0108 ,,,,,,,,,,,,,,,,,,,
6 ,0.0425 ,0.8986 ,0.2886 ,0.8975 ,0.0747 ,0.8963 ,0.7106 ,0.7603 ,0.7486 ,0.0058 ,0.4931 ,0.0033 ,0.7161 ,0.0048 ,0.5865 ,0.0115 ,,,6 ,0.0244 ,0.1799 ,0.0658 ,0.9163 ,0.6943 ,0.7761 ,0.0012 ,0.8571 ,0.0037 ,0.5685 ,0.0032 ,0.6180 ,0.0085 ,,,,,,,,,,,,,,,,,,,
7 ,0.0442 ,0.8966 ,0.2496 ,0.9116 ,0.0925 ,0.9041 ,0.7098 ,0.7653 ,0.7668 ,0.0068 ,0.4934 ,0.0040 ,0.6996 ,0.0050 ,0.6277 ,0.0134 ,,,7 ,0.0149 ,0.2048 ,0.0367 ,0.9416 ,0.7065 ,0.7191 ,0.0012 ,0.8982 ,0.0045 ,0.6179 ,0.0062 ,0.4750 ,0.0119 ,,,,,,,,,,,,,,,,,,,
8 ,0.0552 ,0.7782 ,0.1687 ,0.7579 ,0.0696 ,0.7847 ,0.7442 ,0.7718 ,0.7932 ,0.0028 ,0.6269 ,0.0019 ,0.7491 ,0.0020 ,0.7289 ,0.0074 ,,,8 ,0.0238 ,0.1428 ,0.1010 ,0.8683 ,0.7615 ,0.8272 ,0.0012 ,0.7605 ,0.0017 ,0.6657 ,0.0012 ,0.7553 ,0.0050 ,,,,,,,,,,,,,,,,,,,
9 ,0.0570 ,0.5472 ,0.2352 ,0.5305 ,0.0735 ,0.5447 ,0.6525 ,0.6750 ,0.6839 ,0.0044 ,0.5599 ,0.0030 ,0.7023 ,0.0037 ,0.6323 ,0.0101 ,,,9 ,0.0207 ,0.1860 ,0.0686 ,0.9205 ,0.7013 ,0.7991 ,0.0012 ,0.8618 ,0.0036 ,0.5886 ,0.0029 ,0.6667 ,0.0087 ,,,,,,,,,,,,,,,,,,,
10 ,0.0502 ,0.7421 ,0.3130 ,0.7423 ,0.0581 ,0.7542 ,0.6514 ,0.7069 ,0.6758 ,0.0099 ,0.4568 ,0.0055 ,0.6991 ,0.0091 ,0.5035 ,0.0183 ,,,10 ,0.0202 ,0.2502 ,0.0608 ,0.9364 ,0.7093 ,0.7751 ,0.0012 ,0.8929 ,0.0037 ,0.6688 ,0.0043 ,0.6110 ,0.0111 ,,,,,,,,,,,,,,,,,,,
11 ,0.0665 ,0.3975 ,0.2044 ,0.5379 ,0.1773 ,0.3955 ,0.6715 ,0.7097 ,0.7297 ,0.0032 ,0.6775 ,0.0024 ,0.7527 ,0.0015 ,0.8504 ,0.0099 ,,,11 ,0.0291 ,0.4016 ,0.1068 ,0.9446 ,0.6808 ,0.7403 ,0.0012 ,0.9183 ,0.0034 ,0.7631 ,0.0060 ,0.5873 ,0.0145 ,,,,,,,,,,,,,,,,,,,
12 ,0.0889 ,0.2880 ,0.2224 ,0.5403 ,0.1866 ,0.4433 ,0.7023 ,0.7205 ,0.7802 ,0.0019 ,0.8050 ,0.0022 ,0.7820 ,0.0007 ,0.9321 ,0.0099 ,,,12 ,0.0245 ,0.4190 ,0.1269 ,0.9085 ,0.6929 ,0.6982 ,0.0012 ,0.8415 ,0.0015 ,0.8048 ,0.0036 ,0.5232 ,0.0075 ,,,,,,,,,,,,,,,,,,,
13 ,0.0446 ,0.6506 ,0.2426 ,0.7044 ,0.0475 ,0.6410 ,0.5730 ,0.6746 ,0.5700 ,0.0103 ,0.3430 ,0.0060 ,0.6183 ,0.0103 ,0.3432 ,0.0156 ,,,13 ,0.0573 ,0.3050 ,0.0952 ,0.9393 ,0.7201 ,0.6791 ,0.0012 ,0.9359 ,0.0047 ,0.7453 ,0.0100 ,0.4534 ,0.0184 ,,,,,,,,,,,,,,,,,,,
14 ,0.0389 ,0.7395 ,0.1489 ,0.7244 ,0.0415 ,0.7395 ,0.6366 ,0.6997 ,0.6606 ,0.0043 ,0.4230 ,0.0029 ,0.6117 ,0.0039 ,0.4721 ,0.0074 ,,,14 ,0.0339 ,0.2952 ,0.1362 ,0.9421 ,0.6921 ,0.7807 ,0.0012 ,0.9181 ,0.0046 ,0.6794 ,0.0043 ,0.6975 ,0.0143 ,,,,,,,,,,,,,,,,,,,
15 ,0.0685 ,0.4761 ,0.1966 ,0.4937 ,0.1854 ,0.5300 ,0.6879 ,0.6496 ,0.7697 ,0.0036 ,0.6719 ,0.0038 ,0.6507 ,0.0015 ,0.8672 ,0.0109 ,,,15 ,0.0524 ,0.1177 ,0.1733 ,0.8313 ,0.8042 ,0.8427 ,0.0012 ,0.7151 ,0.0011 ,0.7262 ,0.0006 ,0.8586 ,0.0041 ,,,,,,,,,,,,,,,,,,,
16 ,0.0434 ,0.5145 ,0.1941 ,0.5298 ,0.0677 ,0.5394 ,0.6037 ,0.6766 ,0.6542 ,0.0052 ,0.4718 ,0.0031 ,0.6854 ,0.0042 ,0.5725 ,0.0099 ,,,16 ,0.0348 ,0.4514 ,0.0992 ,0.9640 ,0.6254 ,0.7314 ,0.0012 ,0.9629 ,0.0093 ,0.7022 ,0.0137 ,0.5620 ,0.0313 ,,,,,,,,,,,,,,,,,,,
17 ,0.0485 ,0.4052 ,0.2051 ,0.4008 ,0.0678 ,0.4027 ,0.5813 ,0.5872 ,0.6074 ,0.0052 ,0.4842 ,0.0043 ,0.5764 ,0.0046 ,0.5474 ,0.0101 ,,,17 ,0.0286 ,0.2087 ,0.1029 ,0.8752 ,0.7203 ,0.8278 ,0.0012 ,0.7789 ,0.0018 ,0.6494 ,0.0013 ,0.7586 ,0.0052 ,,,,,,,,,,,,,,,,,,,
18 ,0.0582 ,0.5136 ,0.1952 ,0.5159 ,0.1557 ,0.5305 ,0.7024 ,0.6920 ,0.7836 ,0.0028 ,0.6771 ,0.0024 ,0.7237 ,0.0011 ,0.8799 ,0.0088 ,,,18 ,0.0214 ,0.2698 ,0.0390 ,0.9334 ,0.6896 ,0.7572 ,0.0012 ,0.8883 ,0.0036 ,0.6489 ,0.0046 ,0.5533 ,0.0103 ,,,,,,,,,,,,,,,,,,,
19 ,0.0565 ,0.1827 ,0.2867 ,0.1805 ,0.0928 ,0.1837 ,0.5687 ,0.5851 ,0.5943 ,0.0105 ,0.5743 ,0.0068 ,0.7232 ,0.0088 ,0.6431 ,0.0247 ,,,19 ,0.0231 ,0.1680 ,0.1111 ,0.9042 ,0.7219 ,0.7857 ,0.0011 ,0.8314 ,0.0026 ,0.6118 ,0.0022 ,0.6825 ,0.0068 ,,,,,,,,,,,,,,,,,,,
20 ,0.0464 ,0.3799 ,0.2234 ,0.4073 ,0.0706 ,0.3709 ,0.5698 ,0.5630 ,0.6000 ,0.0070 ,0.4728 ,0.0062 ,0.5340 ,0.0060 ,0.5499 ,0.0133 ,,,20 ,0.0255 ,0.2052 ,0.0945 ,0.9196 ,0.7212 ,0.8015 ,0.0011 ,0.8646 ,0.0030 ,0.6475 ,0.0025 ,0.6974 ,0.0084 ,,,,,,,,,,,,,,,,,,,
21 ,0.0467 ,0.4374 ,0.2296 ,0.4711 ,0.0471 ,0.4629 ,0.5536 ,0.6069 ,0.5479 ,0.0068 ,0.4119 ,0.0047 ,0.5929 ,0.0071 ,0.3879 ,0.0116 ,,,ave,0.0284 ,0.2595 ,0.0967 ,0.9212 ,0.7119 ,0.7688 ,0.0011 ,0.8708 ,0.0035 ,0.6834 ,0.0045 ,0.6344 ,0.0115 ,,,,,,,,,,,,,,,,,,,
22 ,0.0422 ,0.4607 ,0.1627 ,0.4972 ,0.0576 ,0.4727 ,0.5925 ,0.6311 ,0.6350 ,0.0039 ,0.4758 ,0.0030 ,0.5951 ,0.0032 ,0.5624 ,0.0074 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 ,0.0684 ,0.4745 ,0.2938 ,0.4673 ,0.1743 ,0.4851 ,0.6833 ,0.6746 ,0.7350 ,0.0060 ,0.6635 ,0.0042 ,0.7624 ,0.0033 ,0.8146 ,0.0177 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 ,0.0604 ,0.3162 ,0.3803 ,0.3367 ,0.0638 ,0.3290 ,0.5070 ,0.5236 ,0.5004 ,0.0176 ,0.3861 ,0.0124 ,0.5689 ,0.0181 ,0.3683 ,0.0287 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 ,0.0514 ,0.1353 ,0.2527 ,0.1577 ,0.0693 ,0.1335 ,0.5558 ,0.6090 ,0.5725 ,0.0055 ,0.5697 ,0.0030 ,0.7656 ,0.0049 ,0.6130 ,0.0127 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26 ,0.0406 ,0.7677 ,0.2368 ,0.7357 ,0.0570 ,0.7473 ,0.6339 ,0.7031 ,0.6562 ,0.0067 ,0.4042 ,0.0039 ,0.6568 ,0.0060 ,0.4673 ,0.0113 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 ,0.0749 ,0.5687 ,0.2447 ,0.5385 ,0.1490 ,0.5678 ,0.7225 ,0.7279 ,0.7788 ,0.0034 ,0.6982 ,0.0021 ,0.8088 ,0.0017 ,0.8482 ,0.0112 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 ,0.0457 ,0.3808 ,0.2368 ,0.4405 ,0.0752 ,0.3346 ,0.5255 ,0.5803 ,0.5369 ,0.0088 ,0.3834 ,0.0063 ,0.5587 ,0.0080 ,0.4440 ,0.0143 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 ,0.0181 ,0.1384 ,0.3194 ,0.1421 ,0.0139 ,0.1382 ,0.4452 ,0.3316 ,0.3806 ,0.0159 ,0.3303 ,0.0177 ,0.2518 ,0.0190 ,0.1990 ,0.0237 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 ,0.0502 ,0.2485 ,0.2382 ,0.2524 ,0.0704 ,0.2513 ,0.5549 ,0.6150 ,0.5881 ,0.0057 ,0.5105 ,0.0032 ,0.7230 ,0.0048 ,0.5858 ,0.0116 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ave,0.0509 ,0.4913 ,0.2280 ,0.5126 ,0.0868 ,0.4991 ,0.6186 ,0.6445 ,0.6513 ,0.0061 ,0.5170 ,0.0044 ,0.6468 ,0.0053 ,0.5965 ,0.0122 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fast-neural-style/udnie/DAVIS,,,,,,,,,,,,,,,,,,,fast-neural-style/udnie/videvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Spatial,,,,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,LPIPS,,,Composited Spatiotemporal ,,,Temporal,,,,,,,,,,,,,,,,,,,,,,,,,
video indx,Lai et al.£¨LPIPS£©,IOU,Bonneel et al.£¨LPIPS£©,IOU,TDMS-Net£¨LPIPS£©,IOU,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,video indx,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Bonneel et al.,TDMS-Net,Lai et al.,Dt,Bonneel et al.,Dt,TDMS-Net,Dt,Pre-Processed,,,,,,,,,,,,,,,,,,,
1 ,0.0282 ,0.4352 ,0.0632 ,0.4329 ,0.0574 ,0.4431 ,0.5716 ,0.5546 ,0.6290 ,0.0007 ,0.4397 ,0.0007 ,0.4243 ,0.0005 ,0.5651 ,0.0012 ,,,1 ,0.0216 ,0.2100 ,0.0861 ,0.8932 ,0.7317 ,0.8013 ,0.0011 ,0.8081 ,0.0019 ,0.6735 ,0.0018 ,0.6888 ,0.0059 ,,,,,,,,,,,,,,,,,,,
2 ,0.0337 ,0.7856 ,0.1145 ,0.8420 ,0.0426 ,0.7912 ,0.6866 ,0.7083 ,0.7124 ,0.0015 ,0.4972 ,0.0013 ,0.5529 ,0.0013 ,0.5505 ,0.0029 ,,,2 ,0.0207 ,0.1591 ,0.0481 ,0.8434 ,0.7582 ,0.7468 ,0.0011 ,0.7075 ,0.0012 ,0.6755 ,0.0018 ,0.5418 ,0.0038 ,,,,,,,,,,,,,,,,,,,
3 ,0.0265 ,0.3881 ,0.1782 ,0.4172 ,0.0339 ,0.3681 ,0.5106 ,0.5543 ,0.5122 ,0.0024 ,0.3405 ,0.0019 ,0.4890 ,0.0024 ,0.3573 ,0.0037 ,,,3 ,0.0205 ,0.1371 ,0.0618 ,0.7452 ,0.6776 ,0.7505 ,0.0011 ,0.5109 ,0.0012 ,0.4923 ,0.0010 ,0.5627 ,0.0023 ,,,,,,,,,,,,,,,,,,,
4 ,0.0298 ,0.3861 ,0.0735 ,0.3943 ,0.0690 ,0.4291 ,0.5473 ,0.5738 ,0.6019 ,0.0010 ,0.4164 ,0.0009 ,0.4872 ,0.0008 ,0.5238 ,0.0017 ,,,4 ,0.0202 ,0.1690 ,0.0859 ,0.8346 ,0.7546 ,0.8176 ,0.0011 ,0.6893 ,0.0012 ,0.6782 ,0.0010 ,0.7212 ,0.0036 ,,,,,,,,,,,,,,,,,,,
5 ,0.0416 ,0.7350 ,0.1121 ,0.7640 ,0.0558 ,0.6565 ,0.7112 ,0.7373 ,0.7430 ,0.0008 ,0.5758 ,0.0007 ,0.6487 ,0.0006 ,0.6857 ,0.0019 ,,,5 ,0.0318 ,0.1870 ,0.1219 ,0.8194 ,0.7796 ,0.8038 ,0.0011 ,0.6707 ,0.0009 ,0.7461 ,0.0009 ,0.7295 ,0.0034 ,,,,,,,,,,,,,,,,,,,
6 ,0.0269 ,0.8918 ,0.1316 ,0.8950 ,0.0448 ,0.8881 ,0.6948 ,0.7576 ,0.7430 ,0.0017 ,0.4572 ,0.0011 ,0.6335 ,0.0014 ,0.5643 ,0.0031 ,,,6 ,0.0235 ,0.1073 ,0.0497 ,0.6778 ,0.6803 ,0.7595 ,0.0011 ,0.3792 ,0.0009 ,0.4679 ,0.0008 ,0.5687 ,0.0018 ,,,,,,,,,,,,,,,,,,,
7 ,0.0284 ,0.9072 ,0.1744 ,0.9116 ,0.0585 ,0.9081 ,0.7058 ,0.7137 ,0.7727 ,0.0020 ,0.4723 ,0.0017 ,0.5587 ,0.0015 ,0.6207 ,0.0038 ,,,7 ,0.0146 ,0.1506 ,0.0345 ,0.8147 ,0.6930 ,0.7124 ,0.0011 ,0.6439 ,0.0014 ,0.5365 ,0.0017 ,0.4593 ,0.0031 ,,,,,,,,,,,,,,,,,,,
8 ,0.0413 ,0.8313 ,0.0932 ,0.8266 ,0.0563 ,0.8310 ,0.7615 ,0.7636 ,0.8112 ,0.0007 ,0.6280 ,0.0006 ,0.6605 ,0.0005 ,0.7352 ,0.0019 ,,,8 ,0.0175 ,0.0822 ,0.0785 ,0.4912 ,0.7227 ,0.8185 ,0.0011 ,0.0000 ,0.0005 ,0.5276 ,0.0003 ,0.7156 ,0.0010 ,,,,,,,,,,,,,,,,,,,
9 ,0.0291 ,0.5746 ,0.1173 ,0.5909 ,0.0432 ,0.5695 ,0.6033 ,0.6278 ,0.6452 ,0.0015 ,0.4338 ,0.0012 ,0.5187 ,0.0012 ,0.5272 ,0.0026 ,,,9 ,0.0160 ,0.1078 ,0.0516 ,0.6844 ,0.6862 ,0.7868 ,0.0011 ,0.3847 ,0.0009 ,0.4802 ,0.0007 ,0.6251 ,0.0018 ,,,,,,,,,,,,,,,,,,,
10 ,0.0322 ,0.7627 ,0.1956 ,0.7870 ,0.0451 ,0.7635 ,0.6562 ,0.7435 ,0.7080 ,0.0040 ,0.4472 ,0.0023 ,0.6913 ,0.0032 ,0.5568 ,0.0073 ,,,10 ,0.0174 ,0.1362 ,0.0481 ,0.7691 ,0.7264 ,0.7819 ,0.0011 ,0.5556 ,0.0010 ,0.5890 ,0.0009 ,0.6120 ,0.0024 ,,,,,,,,,,,,,,,,,,,
11 ,0.0434 ,0.3143 ,0.1496 ,0.3956 ,0.1083 ,0.3267 ,0.6228 ,0.6682 ,0.7032 ,0.0013 ,0.6102 ,0.0009 ,0.7135 ,0.0007 ,0.7972 ,0.0032 ,,,11 ,0.0254 ,0.3097 ,0.0756 ,0.8397 ,0.6286 ,0.7218 ,0.0011 ,0.7049 ,0.0016 ,0.5669 ,0.0018 ,0.5192 ,0.0036 ,,,,,,,,,,,,,,,,,,,
12 ,0.0656 ,0.0100 ,0.1509 ,0.2352 ,0.0968 ,0.4209 ,0.6438 ,0.6495 ,0.7850 ,0.0006 ,0.8154 ,0.0008 ,0.7569 ,0.0003 ,0.9080 ,0.0032 ,,,12 ,0.0232 ,0.1856 ,0.0794 ,0.7335 ,0.6891 ,0.7629 ,0.0011 ,0.4902 ,0.0009 ,0.5638 ,0.0008 ,0.6052 ,0.0021 ,,,,,,,,,,,,,,,,,,,
13 ,0.0283 ,0.4197 ,0.1524 ,0.7039 ,0.0382 ,0.4040 ,0.4911 ,0.6382 ,0.5044 ,0.0046 ,0.2866 ,0.0032 ,0.5007 ,0.0044 ,0.3258 ,0.0065 ,,,13 ,0.0370 ,0.1769 ,0.0567 ,0.8975 ,0.7287 ,0.6657 ,0.0011 ,0.8320 ,0.0023 ,0.6344 ,0.0039 ,0.3880 ,0.0063 ,,,,,,,,,,,,,,,,,,,
14 ,0.0289 ,0.7356 ,0.0974 ,0.7090 ,0.0365 ,0.7484 ,0.6293 ,0.6226 ,0.6598 ,0.0014 ,0.4052 ,0.0014 ,0.4393 ,0.0013 ,0.4636 ,0.0024 ,,,14 ,0.0254 ,0.2017 ,0.0881 ,0.8590 ,0.7187 ,0.7809 ,0.0011 ,0.7434 ,0.0015 ,0.6391 ,0.0014 ,0.6500 ,0.0041 ,,,,,,,,,,,,,,,,,,,
15 ,0.0565 ,0.4826 ,0.1390 ,0.5428 ,0.1062 ,0.4821 ,0.6968 ,0.6459 ,0.7454 ,0.0009 ,0.6805 ,0.0011 ,0.5898 ,0.0006 ,0.8028 ,0.0028 ,,,15 ,0.0396 ,0.1040 ,0.1130 ,0.6237 ,0.7655 ,0.8025 ,0.0011 ,0.2869 ,0.0005 ,0.6349 ,0.0004 ,0.7181 ,0.0015 ,,,,,,,,,,,,,,,,,,,
16 ,0.0357 ,0.5921 ,0.1322 ,0.5707 ,0.0514 ,0.6006 ,0.6237 ,0.6471 ,0.6643 ,0.0015 ,0.4691 ,0.0012 ,0.5750 ,0.0012 ,0.5540 ,0.0028 ,,,16 ,0.0322 ,0.3103 ,0.0764 ,0.9383 ,0.6872 ,0.7815 ,0.0010 ,0.9089 ,0.0036 ,0.6847 ,0.0042 ,0.6393 ,0.0115 ,,,,,,,,,,,,,,,,,,,
17 ,0.0334 ,0.4177 ,0.1575 ,0.4239 ,0.0462 ,0.4079 ,0.5652 ,0.5742 ,0.5872 ,0.0020 ,0.4383 ,0.0017 ,0.5152 ,0.0018 ,0.4935 ,0.0035 ,,,17 ,0.0223 ,0.1200 ,0.0867 ,0.6051 ,0.7415 ,0.8342 ,0.0010 ,0.2324 ,0.0005 ,0.6029 ,0.0003 ,0.7551 ,0.0014 ,,,,,,,,,,,,,,,,,,,
18 ,0.0324 ,0.5132 ,0.1263 ,0.5170 ,0.0733 ,0.5111 ,0.6612 ,0.5988 ,0.7358 ,0.0008 ,0.5820 ,0.0009 ,0.5022 ,0.0004 ,0.7528 ,0.0018 ,,,18 ,0.0243 ,0.1579 ,0.0358 ,0.7809 ,0.7108 ,0.7597 ,0.0010 ,0.5860 ,0.0011 ,0.5795 ,0.0011 ,0.5552 ,0.0025 ,,,,,,,,,,,,,,,,,,,
